epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
255,2990.89,2.37461,0.95661,0.00119,0.62005,0.38839,0.42116,0.13797,2.77221,1.94646,0.00226,0.0249708,0.0083236,0.0249708,0.0083236,0.0249708,0.0083236,0.0249708,0.0083236
256,3002.52,2.30307,1.00292,0.00113,0.60171,0.42411,0.42481,0.13007,2.82366,2.23501,0.00228,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
257,3014.14,2.41326,1.05792,0.0012,0.69798,0.41964,0.42469,0.13115,2.78471,2.05495,0.00224,0.0249312,0.0083104,0.0249312,0.0083104,0.0249312,0.0083104,0.0249312,0.0083104
258,3025.91,2.29178,1.024,0.00115,0.60963,0.45089,0.41695,0.13317,2.93876,1.78462,0.00239,0.0249114,0.0083038,0.0249114,0.0083038,0.0249114,0.0083038,0.0249114,0.0083038
259,3037.52,2.36281,1.05416,0.00113,0.57381,0.46875,0.43395,0.12805,2.92848,2.01617,0.00235,0.0248916,0.0082972,0.0248916,0.0082972,0.0248916,0.0082972,0.0248916,0.0082972
260,3049.13,2.20516,1.00526,0.0011,0.59921,0.41964,0.40455,0.11857,3.03082,1.84966,0.00244,0.0248718,0.0082906,0.0248718,0.0082906,0.0248718,0.0082906,0.0248718,0.0082906
261,3060.77,2.33702,0.94604,0.00117,0.59223,0.43441,0.40944,0.12094,2.89358,1.79623,0.00233,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284
262,3072.45,2.2828,0.98107,0.00111,0.56632,0.48661,0.44729,0.13474,2.89111,1.79564,0.00231,0.0248322,0.0082774,0.0248322,0.0082774,0.0248322,0.0082774,0.0248322,0.0082774
263,3084.06,2.34088,1.01956,0.0011,0.55771,0.45034,0.42142,0.13599,2.9108,1.87724,0.00237,0.0248124,0.0082708,0.0248124,0.0082708,0.0248124,0.0082708,0.0248124,0.0082708
264,3095.68,2.3938,1.04666,0.00116,0.66724,0.40625,0.40632,0.12785,2.89814,1.96829,0.00236,0.0247926,0.0082642,0.0247926,0.0082642,0.0247926,0.0082642,0.0247926,0.0082642
265,3107.33,2.32666,1.03537,0.00117,0.56484,0.41071,0.40151,0.12739,2.8944,2.08527,0.00235,0.0247728,0.0082576,0.0247728,0.0082576,0.0247728,0.0082576,0.0247728,0.0082576
266,3119.06,2.27462,1.02809,0.00112,0.58058,0.44643,0.42013,0.14002,2.8202,2.15057,0.00225,0.024753,0.008251,0.024753,0.008251,0.024753,0.008251,0.024753,0.008251
267,3130.68,2.29025,1.04038,0.00111,0.58319,0.4185,0.41294,0.13614,2.92213,2.1848,0.00236,0.0247332,0.0082444,0.0247332,0.0082444,0.0247332,0.0082444,0.0247332,0.0082444
268,3142.31,2.33442,1.08775,0.00117,0.55204,0.41964,0.36861,0.11417,2.99428,1.7893,0.00245,0.0247134,0.0082378,0.0247134,0.0082378,0.0247134,0.0082378,0.0247134,0.0082378
269,3153.92,2.33486,1.05625,0.00114,0.62693,0.43512,0.42516,0.12802,3.00683,1.66225,0.0024,0.0246936,0.0082312,0.0246936,0.0082312,0.0246936,0.0082312,0.0246936,0.0082312
270,3165.64,2.28614,1.01005,0.00113,0.66351,0.40179,0.41865,0.13147,3.06687,1.71329,0.00244,0.0246738,0.0082246,0.0246738,0.0082246,0.0246738,0.0082246,0.0246738,0.0082246
271,3177.26,2.30505,1.06295,0.0011,0.62154,0.41964,0.39559,0.13305,2.87297,2.01827,0.00232,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
272,3188.88,2.30721,1.06668,0.00114,0.63841,0.40199,0.39844,0.1249,2.85737,2.12466,0.00227,0.0246342,0.0082114,0.0246342,0.0082114,0.0246342,0.0082114,0.0246342,0.0082114
273,3200.49,2.27531,1.05412,0.00115,0.61155,0.42857,0.39732,0.12807,2.88479,2.12205,0.00227,0.0246144,0.0082048,0.0246144,0.0082048,0.0246144,0.0082048,0.0246144,0.0082048
274,3212.21,2.27184,0.9529,0.00109,0.69465,0.46429,0.45934,0.1404,2.83781,1.92672,0.00224,0.0245946,0.0081982,0.0245946,0.0081982,0.0245946,0.0081982,0.0245946,0.0081982
275,3223.83,2.24878,0.91326,0.00112,0.5657,0.45536,0.40697,0.12902,2.93593,1.83464,0.00241,0.0245748,0.0081916,0.0245748,0.0081916,0.0245748,0.0081916,0.0245748,0.0081916
276,3235.43,2.24706,0.96126,0.00113,0.5937,0.46317,0.43361,0.14028,2.85797,1.76358,0.00236,0.024555,0.008185,0.024555,0.008185,0.024555,0.008185,0.024555,0.008185
277,3247.04,2.27896,1.01429,0.00111,0.59188,0.42857,0.40136,0.13336,2.91606,1.85053,0.00237,0.0245352,0.0081784,0.0245352,0.0081784,0.0245352,0.0081784,0.0245352,0.0081784
278,3258.75,2.29085,0.98778,0.00112,0.55325,0.45982,0.40102,0.12809,2.95277,1.74836,0.00238,0.0245154,0.0081718,0.0245154,0.0081718,0.0245154,0.0081718,0.0245154,0.0081718
279,3270.39,2.21725,0.94722,0.00108,0.60604,0.43266,0.39075,0.1302,2.87056,1.9026,0.00228,0.0244956,0.0081652,0.0244956,0.0081652,0.0244956,0.0081652,0.0244956,0.0081652
280,3281.91,2.2297,1.01674,0.00109,0.56506,0.44643,0.3984,0.12651,2.82342,2.09693,0.00227,0.0244758,0.0081586,0.0244758,0.0081586,0.0244758,0.0081586,0.0244758,0.0081586
281,3293.53,2.16949,0.9658,0.00101,0.57526,0.42326,0.39678,0.12257,2.79737,2.18015,0.00221,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152
282,3305.24,2.23136,0.97353,0.00109,0.58362,0.4375,0.39123,0.12742,2.84751,2.30112,0.00232,0.0244362,0.0081454,0.0244362,0.0081454,0.0244362,0.0081454,0.0244362,0.0081454
283,3316.86,2.23395,1.03648,0.00108,0.56239,0.44196,0.37198,0.11551,2.8315,2.36056,0.00234,0.0244164,0.0081388,0.0244164,0.0081388,0.0244164,0.0081388,0.0244164,0.0081388
284,3328.5,2.26739,0.98228,0.0011,0.71483,0.45089,0.44561,0.13268,2.82003,2.09514,0.00226,0.0243966,0.0081322,0.0243966,0.0081322,0.0243966,0.0081322,0.0243966,0.0081322
285,3340.13,2.34438,1.04317,0.00116,0.68689,0.4375,0.43107,0.13469,2.73135,2.01388,0.00218,0.0243768,0.0081256,0.0243768,0.0081256,0.0243768,0.0081256,0.0243768,0.0081256
286,3351.75,2.32281,1.08966,0.00111,0.62007,0.45173,0.4115,0.13321,2.82365,2.08132,0.00222,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
287,3363.47,2.31081,1.04558,0.00111,0.6028,0.48661,0.45599,0.1485,2.68799,1.90459,0.00212,0.0243372,0.0081124,0.0243372,0.0081124,0.0243372,0.0081124,0.0243372,0.0081124
288,3375.08,2.28824,1.07143,0.00112,0.663,0.42159,0.43013,0.14047,2.72867,2.12777,0.00218,0.0243174,0.0081058,0.0243174,0.0081058,0.0243174,0.0081058,0.0243174,0.0081058
289,3386.69,2.3121,0.99853,0.00114,0.62486,0.41518,0.40497,0.13447,2.79206,2.186,0.00223,0.0242976,0.0080992,0.0242976,0.0080992,0.0242976,0.0080992,0.0242976,0.0080992
290,3398.32,2.20715,0.98517,0.00107,0.65532,0.42438,0.41153,0.13171,2.94969,2.06693,0.00237,0.0242778,0.0080926,0.0242778,0.0080926,0.0242778,0.0080926,0.0242778,0.0080926
291,3410.04,2.17216,0.94803,0.00104,0.67991,0.41518,0.41604,0.13937,2.8783,2.24763,0.00231,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086
292,3421.68,2.23933,0.92903,0.00111,0.58475,0.40179,0.38964,0.13007,2.91299,2.4092,0.00233,0.0242382,0.0080794,0.0242382,0.0080794,0.0242382,0.0080794,0.0242382,0.0080794
293,3433.31,2.31479,0.99219,0.00111,0.63379,0.40625,0.43362,0.13955,2.80164,2.13688,0.00225,0.0242184,0.0080728,0.0242184,0.0080728,0.0242184,0.0080728,0.0242184,0.0080728
294,3444.94,2.18703,0.95717,0.00107,0.59439,0.41518,0.38114,0.12704,2.88071,2.13518,0.00233,0.0241986,0.0080662,0.0241986,0.0080662,0.0241986,0.0080662,0.0241986,0.0080662
295,3456.67,2.23337,1.00211,0.00106,0.68282,0.41071,0.43563,0.13605,2.81329,2.07189,0.00227,0.0241788,0.0080596,0.0241788,0.0080596,0.0241788,0.0080596,0.0241788,0.0080596
296,3468.3,2.22301,0.94646,0.0011,0.68197,0.41518,0.43134,0.13725,2.90553,2.0043,0.00236,0.024159,0.008053,0.024159,0.008053,0.024159,0.008053,0.024159,0.008053
297,3479.91,2.28465,0.95989,0.00114,0.74204,0.41964,0.45894,0.15151,2.89974,2.08799,0.00232,0.0241392,0.0080464,0.0241392,0.0080464,0.0241392,0.0080464,0.0241392,0.0080464
298,3491.53,2.29364,0.96795,0.0011,0.6875,0.41518,0.43896,0.15225,2.90054,1.86085,0.00233,0.0241194,0.0080398,0.0241194,0.0080398,0.0241194,0.0080398,0.0241194,0.0080398
299,3503.13,2.21367,0.96844,0.00106,0.58356,0.50446,0.46632,0.16199,2.73333,1.97252,0.00216,0.0240996,0.0080332,0.0240996,0.0080332,0.0240996,0.0080332,0.0240996,0.0080332
300,3514.86,2.19912,0.92819,0.00109,0.6928,0.42411,0.44048,0.14966,2.81818,2.18418,0.00225,0.0240798,0.0080266,0.0240798,0.0080266,0.0240798,0.0080266,0.0240798,0.0080266
301,3526.46,2.25874,0.94457,0.00111,0.67277,0.43304,0.42745,0.13141,2.846,2.13596,0.00226,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
302,3538.08,2.27956,0.9657,0.00109,0.62434,0.38839,0.38226,0.12701,2.85098,1.97415,0.00228,0.0240402,0.0080134,0.0240402,0.0080134,0.0240402,0.0080134,0.0240402,0.0080134
303,3549.69,2.28272,0.93273,0.00112,0.61552,0.41071,0.40517,0.12791,2.88034,2.00475,0.00229,0.0240204,0.0080068,0.0240204,0.0080068,0.0240204,0.0080068,0.0240204,0.0080068
304,3561.43,2.242,0.90335,0.00107,0.64855,0.41071,0.40842,0.13405,2.91538,2.14107,0.00233,0.0240006,0.0080002,0.0240006,0.0080002,0.0240006,0.0080002,0.0240006,0.0080002
305,3573.05,2.27125,0.99336,0.00111,0.63096,0.41964,0.39989,0.12475,2.889,2.22742,0.00231,0.0239808,0.0079936,0.0239808,0.0079936,0.0239808,0.0079936,0.0239808,0.0079936
306,3584.67,2.27129,0.97907,0.00109,0.60394,0.40625,0.38342,0.11663,2.91984,2.23179,0.00236,0.023961,0.007987,0.023961,0.007987,0.023961,0.007987,0.023961,0.007987
307,3596.28,2.27067,0.96488,0.00107,0.53422,0.43304,0.40224,0.12804,2.93114,1.89197,0.00234,0.0239412,0.0079804,0.0239412,0.0079804,0.0239412,0.0079804,0.0239412,0.0079804
308,3607.99,2.25919,0.94642,0.00107,0.62246,0.42692,0.40388,0.12898,2.90961,1.90448,0.00232,0.0239214,0.0079738,0.0239214,0.0079738,0.0239214,0.0079738,0.0239214,0.0079738
309,3619.6,2.20468,0.85779,0.00107,0.65279,0.41964,0.40442,0.12794,2.91999,2.10025,0.00232,0.0239016,0.0079672,0.0239016,0.0079672,0.0239016,0.0079672,0.0239016,0.0079672
310,3631.2,2.24008,0.9245,0.00107,0.64293,0.40996,0.40103,0.14021,2.91848,2.22707,0.00233,0.0238818,0.0079606,0.0238818,0.0079606,0.0238818,0.0079606,0.0238818,0.0079606
311,3642.8,2.28186,0.93105,0.00108,0.65827,0.42997,0.41465,0.13154,2.88116,2.33253,0.00233,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
312,3654.52,2.20701,0.86073,0.00106,0.6313,0.42857,0.38415,0.13657,2.784,2.3355,0.00229,0.0238422,0.0079474,0.0238422,0.0079474,0.0238422,0.0079474,0.0238422,0.0079474
313,3666.14,2.23064,0.92664,0.0011,0.66751,0.4375,0.40729,0.14261,2.89466,2.22902,0.0023,0.0238224,0.0079408,0.0238224,0.0079408,0.0238224,0.0079408,0.0238224,0.0079408
314,3677.77,2.21812,0.95214,0.00103,0.6315,0.42079,0.40591,0.13235,2.8594,2.23411,0.00231,0.0238026,0.0079342,0.0238026,0.0079342,0.0238026,0.0079342,0.0238026,0.0079342
315,3689.38,2.20153,0.90359,0.00106,0.63543,0.45536,0.42451,0.1452,2.87595,2.16356,0.0023,0.0237828,0.0079276,0.0237828,0.0079276,0.0237828,0.0079276,0.0237828,0.0079276
316,3701.08,2.24292,0.93698,0.0011,0.64745,0.4375,0.43198,0.14401,2.90966,2.18417,0.00231,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
317,3712.7,2.10554,0.88889,0.00101,0.64368,0.46776,0.4223,0.13729,2.85567,1.9077,0.00228,0.0237432,0.0079144,0.0237432,0.0079144,0.0237432,0.0079144,0.0237432,0.0079144
318,3724.31,2.28582,0.96698,0.00108,0.62369,0.42411,0.39713,0.13532,2.83929,2.00903,0.00228,0.0237234,0.0079078,0.0237234,0.0079078,0.0237234,0.0079078,0.0237234,0.0079078
319,3735.93,2.25474,0.95665,0.00108,0.61937,0.41518,0.37632,0.1319,2.85376,1.9148,0.00228,0.0237036,0.0079012,0.0237036,0.0079012,0.0237036,0.0079012,0.0237036,0.0079012
320,3747.53,2.16346,0.90929,0.00104,0.63159,0.46875,0.42487,0.13831,2.79537,1.95765,0.00224,0.0236838,0.0078946,0.0236838,0.0078946,0.0236838,0.0078946,0.0236838,0.0078946
321,3759.25,2.31731,1.02121,0.00113,0.61162,0.47321,0.44847,0.14393,2.80404,2.01499,0.00223,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
322,3770.87,2.17253,0.98196,0.00108,0.64725,0.4375,0.43181,0.13414,2.88562,2.14927,0.00227,0.0236442,0.0078814,0.0236442,0.0078814,0.0236442,0.0078814,0.0236442,0.0078814
323,3782.47,2.15241,0.869,0.00106,0.58947,0.44643,0.41179,0.13997,2.85899,2.04288,0.00224,0.0236244,0.0078748,0.0236244,0.0078748,0.0236244,0.0078748,0.0236244,0.0078748
324,3794.1,2.18465,0.88418,0.00104,0.60899,0.4375,0.4328,0.14574,2.88576,1.95289,0.00224,0.0236046,0.0078682,0.0236046,0.0078682,0.0236046,0.0078682,0.0236046,0.0078682
325,3805.82,2.26965,0.93741,0.00109,0.63852,0.41071,0.41153,0.14088,2.90359,2.01561,0.00225,0.0235848,0.0078616,0.0235848,0.0078616,0.0235848,0.0078616,0.0235848,0.0078616
326,3817.41,2.23253,0.86202,0.00107,0.67296,0.41071,0.41073,0.14504,2.86392,2.12599,0.00224,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855
327,3829.03,2.25203,0.90765,0.00112,0.66833,0.40625,0.38069,0.14164,2.89843,2.12236,0.00222,0.0235452,0.0078484,0.0235452,0.0078484,0.0235452,0.0078484,0.0235452,0.0078484
328,3840.65,2.12127,0.95839,0.001,0.70483,0.42411,0.42865,0.14386,2.80362,2.1693,0.00219,0.0235254,0.0078418,0.0235254,0.0078418,0.0235254,0.0078418,0.0235254,0.0078418
329,3852.39,2.20304,0.92739,0.00102,0.66605,0.43304,0.44062,0.14854,2.7156,2.03464,0.00209,0.0235056,0.0078352,0.0235056,0.0078352,0.0235056,0.0078352,0.0235056,0.0078352
330,3864.02,2.12984,0.90938,0.00103,0.64096,0.41443,0.42088,0.14685,2.73791,2.23848,0.00213,0.0234858,0.0078286,0.0234858,0.0078286,0.0234858,0.0078286,0.0234858,0.0078286
331,3875.63,2.15673,0.88369,0.00104,0.67799,0.39732,0.40354,0.13281,2.8562,2.40267,0.00224,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
332,3887.27,2.25757,0.95197,0.00105,0.68644,0.41518,0.40698,0.13243,2.81208,2.43612,0.0022,0.0234462,0.0078154,0.0234462,0.0078154,0.0234462,0.0078154,0.0234462,0.0078154
333,3898.89,2.16277,0.97293,0.00106,0.70596,0.42874,0.43365,0.1374,2.80053,2.16285,0.0022,0.0234264,0.0078088,0.0234264,0.0078088,0.0234264,0.0078088,0.0234264,0.0078088
334,3910.63,2.15402,0.93675,0.00104,0.67789,0.46875,0.47443,0.15407,2.82547,1.86843,0.00223,0.0234066,0.0078022,0.0234066,0.0078022,0.0234066,0.0078022,0.0234066,0.0078022
335,3922.28,2.14144,0.85825,0.00099,0.59427,0.47768,0.4358,0.12768,2.94676,1.80103,0.00232,0.0233868,0.0077956,0.0233868,0.0077956,0.0233868,0.0077956,0.0233868,0.0077956
336,3933.88,2.12716,0.8768,0.001,0.69257,0.40625,0.40944,0.122,2.97485,1.85919,0.00239,0.023367,0.007789,0.023367,0.007789,0.023367,0.007789,0.023367,0.007789
337,3945.5,2.16013,0.8996,0.00102,0.65905,0.39696,0.38633,0.11388,3.01988,1.95711,0.00244,0.0233472,0.0077824,0.0233472,0.0077824,0.0233472,0.0077824,0.0233472,0.0077824
338,3957.2,2.19223,0.93858,0.00104,0.6426,0.38839,0.37849,0.1156,2.99532,1.94139,0.0024,0.0233274,0.0077758,0.0233274,0.0077758,0.0233274,0.0077758,0.0233274,0.0077758
339,3968.82,2.25814,0.92155,0.00109,0.63433,0.39496,0.39199,0.12756,2.99318,2.11596,0.00237,0.0233076,0.0077692,0.0233076,0.0077692,0.0233076,0.0077692,0.0233076,0.0077692
340,3980.43,2.32387,0.90229,0.00109,0.65132,0.38393,0.40133,0.13413,2.92999,1.98213,0.00234,0.0232878,0.0077626,0.0232878,0.0077626,0.0232878,0.0077626,0.0232878,0.0077626
341,3992.04,2.17677,0.89455,0.00099,0.64056,0.39286,0.37582,0.12513,2.97778,2.05749,0.00237,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
342,4003.76,2.21597,0.89537,0.00104,0.63895,0.38713,0.37651,0.12357,3.023,2.02019,0.00242,0.0232482,0.0077494,0.0232482,0.0077494,0.0232482,0.0077494,0.0232482,0.0077494
343,4015.38,2.20183,0.84393,0.00107,0.6448,0.38839,0.38076,0.11583,3.04236,2.06574,0.00244,0.0232284,0.0077428,0.0232284,0.0077428,0.0232284,0.0077428,0.0232284,0.0077428
344,4027,2.187,0.84411,0.00106,0.58474,0.45262,0.38831,0.12298,3.01181,1.90853,0.0024,0.0232086,0.0077362,0.0232086,0.0077362,0.0232086,0.0077362,0.0232086,0.0077362
345,4038.63,2.24799,0.86005,0.00108,0.61034,0.44643,0.40527,0.13343,2.96579,1.76793,0.00235,0.0231888,0.0077296,0.0231888,0.0077296,0.0231888,0.0077296,0.0231888,0.0077296
346,4050.26,2.22661,0.88394,0.00109,0.63664,0.42857,0.40912,0.13859,2.88329,1.78828,0.00231,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
347,4061.97,2.23137,0.88926,0.00104,0.62853,0.45323,0.41333,0.15004,2.78146,1.8058,0.00222,0.0231492,0.0077164,0.0231492,0.0077164,0.0231492,0.0077164,0.0231492,0.0077164
348,4073.57,2.13463,0.89315,0.00101,0.68469,0.4375,0.42434,0.14257,2.78694,1.84058,0.00224,0.0231294,0.0077098,0.0231294,0.0077098,0.0231294,0.0077098,0.0231294,0.0077098
349,4085.18,2.16935,0.92441,0.00104,0.65904,0.42857,0.40976,0.142,2.80929,2.03275,0.00226,0.0231096,0.0077032,0.0231096,0.0077032,0.0231096,0.0077032,0.0231096,0.0077032
350,4096.79,2.14414,0.86908,0.00106,0.68477,0.41071,0.40741,0.14477,2.83132,1.969,0.00224,0.0230898,0.0076966,0.0230898,0.0076966,0.0230898,0.0076966,0.0230898,0.0076966
351,4108.52,2.19956,0.95874,0.00106,0.70895,0.39286,0.39369,0.14039,2.89061,2.03031,0.00228,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
352,4120.13,2.1157,0.89702,0.00101,0.69459,0.39286,0.40322,0.14166,2.91125,1.99042,0.00228,0.0230502,0.0076834,0.0230502,0.0076834,0.0230502,0.0076834,0.0230502,0.0076834
353,4131.74,2.15758,0.96223,0.00106,0.64576,0.40625,0.40163,0.13567,2.94692,2.09153,0.00231,0.0230304,0.0076768,0.0230304,0.0076768,0.0230304,0.0076768,0.0230304,0.0076768
354,4143.35,2.11407,0.9637,0.001,0.69763,0.42411,0.43258,0.14951,2.89043,2.0376,0.00222,0.0230106,0.0076702,0.0230106,0.0076702,0.0230106,0.0076702,0.0230106,0.0076702
355,4154.99,2.12712,0.85002,0.001,0.69184,0.45089,0.45656,0.15619,2.81723,1.95866,0.0022,0.0229908,0.0076636,0.0229908,0.0076636,0.0229908,0.0076636,0.0229908,0.0076636
356,4166.7,2.25675,0.94948,0.00109,0.73174,0.43838,0.46184,0.15054,2.83978,2.08257,0.00221,0.022971,0.007657,0.022971,0.007657,0.022971,0.007657,0.022971,0.007657
357,4178.32,2.22356,0.93103,0.00104,0.73327,0.44196,0.457,0.14719,2.83611,2.01519,0.00221,0.0229512,0.0076504,0.0229512,0.0076504,0.0229512,0.0076504,0.0229512,0.0076504
358,4189.94,2.1382,0.91948,0.00101,0.75075,0.4375,0.45932,0.14867,2.7968,2.0989,0.0022,0.0229314,0.0076438,0.0229314,0.0076438,0.0229314,0.0076438,0.0229314,0.0076438
359,4201.56,2.18343,0.91709,0.00107,0.68249,0.45089,0.4653,0.1503,2.88301,1.9048,0.00226,0.0229116,0.0076372,0.0229116,0.0076372,0.0229116,0.0076372,0.0229116,0.0076372
360,4213.31,2.15355,0.90402,0.00102,0.69497,0.46875,0.47322,0.1537,2.87064,1.83021,0.00225,0.0228918,0.0076306,0.0228918,0.0076306,0.0228918,0.0076306,0.0228918,0.0076306
361,4224.94,2.17079,0.87511,0.00103,0.69412,0.44574,0.4629,0.14484,2.91996,1.98385,0.00226,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
362,4236.56,2.1479,0.94178,0.00104,0.66731,0.44196,0.42278,0.13664,2.8648,2.035,0.00225,0.0228522,0.0076174,0.0228522,0.0076174,0.0228522,0.0076174,0.0228522,0.0076174
363,4248.17,2.13912,0.89291,0.00101,0.65507,0.46631,0.4437,0.14995,2.82407,2.07643,0.00225,0.0228324,0.0076108,0.0228324,0.0076108,0.0228324,0.0076108,0.0228324,0.0076108
364,4259.78,2.15633,0.85918,0.00104,0.70723,0.44214,0.4607,0.15927,2.81001,2.02091,0.00225,0.0228126,0.0076042,0.0228126,0.0076042,0.0228126,0.0076042,0.0228126,0.0076042
365,4271.49,2.09927,0.88681,0.00102,0.68076,0.43304,0.41616,0.15057,2.84208,2.04936,0.00228,0.0227928,0.0075976,0.0227928,0.0075976,0.0227928,0.0075976,0.0227928,0.0075976
366,4283.1,2.12517,0.84372,0.00101,0.70557,0.43304,0.41782,0.14437,2.95059,1.94009,0.00232,0.022773,0.007591,0.022773,0.007591,0.022773,0.007591,0.022773,0.007591
367,4294.72,2.18139,0.91109,0.00103,0.71395,0.44571,0.42624,0.14789,2.92007,1.96267,0.00229,0.0227532,0.0075844,0.0227532,0.0075844,0.0227532,0.0075844,0.0227532,0.0075844
368,4306.34,2.12701,0.90062,0.00105,0.69499,0.45776,0.43436,0.1513,2.83276,2.10111,0.00223,0.0227334,0.0075778,0.0227334,0.0075778,0.0227334,0.0075778,0.0227334,0.0075778
369,4318.07,2.10321,0.88819,0.00103,0.67348,0.45536,0.44873,0.15575,2.76457,2.11531,0.00219,0.0227136,0.0075712,0.0227136,0.0075712,0.0227136,0.0075712,0.0227136,0.0075712
370,4329.71,2.09692,0.83642,0.00098,0.66652,0.4729,0.4566,0.15399,2.81581,1.90307,0.00224,0.0226938,0.0075646,0.0226938,0.0075646,0.0226938,0.0075646,0.0226938,0.0075646
371,4341.31,2.16093,0.84692,0.00102,0.66497,0.47321,0.47212,0.161,2.83159,1.67302,0.00223,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
372,4352.93,2.19838,0.86925,0.00104,0.62134,0.44685,0.40909,0.14192,2.79069,2.00065,0.00224,0.0226542,0.0075514,0.0226542,0.0075514,0.0226542,0.0075514,0.0226542,0.0075514
373,4364.55,2.21448,0.88794,0.00104,0.62893,0.43304,0.39799,0.1374,2.79355,2.03493,0.00229,0.0226344,0.0075448,0.0226344,0.0075448,0.0226344,0.0075448,0.0226344,0.0075448
374,4376.26,2.16036,0.81786,0.00103,0.63064,0.43304,0.38591,0.13041,2.82187,2.03918,0.00232,0.0226146,0.0075382,0.0226146,0.0075382,0.0226146,0.0075382,0.0226146,0.0075382
375,4387.87,2.12803,0.8451,0.00102,0.60977,0.43948,0.40817,0.13551,2.84722,2.06445,0.00233,0.0225948,0.0075316,0.0225948,0.0075316,0.0225948,0.0075316,0.0225948,0.0075316
376,4399.48,2.18536,0.87009,0.00103,0.59475,0.44643,0.41522,0.14388,2.84456,2.03866,0.00231,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
377,4411.1,2.12018,0.8949,0.00099,0.68711,0.40625,0.41016,0.13646,2.89946,2.02165,0.00233,0.0225552,0.0075184,0.0225552,0.0075184,0.0225552,0.0075184,0.0225552,0.0075184
378,4422.79,2.12889,0.93488,0.001,0.68991,0.3973,0.39491,0.13281,2.89928,2.08301,0.00235,0.0225354,0.0075118,0.0225354,0.0075118,0.0225354,0.0075118,0.0225354,0.0075118
379,4434.4,2.16778,0.97238,0.00103,0.63634,0.40179,0.38677,0.12451,2.95436,2.20238,0.00241,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052
380,4446.01,2.15164,0.87388,0.00105,0.60969,0.42411,0.397,0.13601,2.9289,2.18678,0.00235,0.0224958,0.0074986,0.0224958,0.0074986,0.0224958,0.0074986,0.0224958,0.0074986
381,4457.64,2.12916,0.825,0.00101,0.61864,0.41071,0.38294,0.14069,2.92686,2.23598,0.00236,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
382,4469.36,2.11042,0.80048,0.00102,0.61745,0.43304,0.40084,0.14332,2.87105,2.18955,0.0023,0.0224562,0.0074854,0.0224562,0.0074854,0.0224562,0.0074854,0.0224562,0.0074854
383,4480.98,2.09548,0.74065,0.00102,0.60205,0.4375,0.41103,0.14813,2.84054,2.08334,0.00225,0.0224364,0.0074788,0.0224364,0.0074788,0.0224364,0.0074788,0.0224364,0.0074788
384,4492.6,2.16379,0.79824,0.00105,0.5555,0.4375,0.38601,0.14862,2.85768,2.09048,0.00226,0.0224166,0.0074722,0.0224166,0.0074722,0.0224166,0.0074722,0.0224166,0.0074722
385,4504.2,2.09662,0.77624,0.001,0.64243,0.41518,0.41977,0.15144,2.84874,2.18793,0.00225,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656
386,4515.92,2.16946,0.80869,0.00102,0.65987,0.42857,0.42766,0.14561,2.82743,2.23313,0.00222,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459
387,4527.53,2.15276,0.80531,0.00102,0.63731,0.41964,0.41408,0.14243,2.9116,2.08442,0.00232,0.0223572,0.0074524,0.0223572,0.0074524,0.0223572,0.0074524,0.0223572,0.0074524
388,4539.15,2.1088,0.77629,0.00101,0.58435,0.41071,0.3679,0.13587,2.95141,2.27813,0.00236,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458
