epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
263,5270.24,2.20925,0.84765,0.00099,0.69759,0.48403,0.48239,0.13979,2.9034,1.97359,0.00235,0.0248124,0.0082708,0.0248124,0.0082708,0.0248124,0.0082708,0.0248124,0.0082708
264,5290.18,2.20019,0.91039,0.00104,0.66836,0.38839,0.38667,0.11548,3.00454,2.41084,0.00244,0.0247926,0.0082642,0.0247926,0.0082642,0.0247926,0.0082642,0.0247926,0.0082642
265,5310.14,2.10061,0.8532,0.00101,0.54716,0.43693,0.37033,0.11554,3.0001,2.22068,0.00238,0.0247728,0.0082576,0.0247728,0.0082576,0.0247728,0.0082576,0.0247728,0.0082576
266,5330.07,2.11597,0.87347,0.00101,0.68561,0.46875,0.46814,0.14634,2.92351,2.00103,0.00231,0.024753,0.008251,0.024753,0.008251,0.024753,0.008251,0.024753,0.008251
267,5350.01,2.15998,0.88999,0.00102,0.63706,0.43098,0.41933,0.1332,2.80253,2.05244,0.00223,0.0247332,0.0082444,0.0247332,0.0082444,0.0247332,0.0082444,0.0247332,0.0082444
268,5369.94,2.18354,0.8415,0.00107,0.652,0.41964,0.43152,0.12272,3.02156,2.28939,0.00243,0.0247134,0.0082378,0.0247134,0.0082378,0.0247134,0.0082378,0.0247134,0.0082378
269,5389.87,2.1859,0.8542,0.00103,0.56588,0.43304,0.39972,0.12648,2.92752,2.06796,0.00235,0.0246936,0.0082312,0.0246936,0.0082312,0.0246936,0.0082312,0.0246936,0.0082312
270,5409.8,2.14457,0.85355,0.00104,0.62097,0.375,0.43713,0.14437,2.90429,2.21494,0.00228,0.0246738,0.0082246,0.0246738,0.0082246,0.0246738,0.0082246,0.0246738,0.0082246
271,5429.71,2.12235,0.86294,0.00098,0.62515,0.38839,0.42833,0.14024,2.86458,2.28938,0.00228,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
272,5449.65,2.1411,0.82172,0.00102,0.54506,0.40114,0.3742,0.12047,2.86746,2.09953,0.0023,0.0246342,0.0082114,0.0246342,0.0082114,0.0246342,0.0082114,0.0246342,0.0082114
273,5469.58,2.0802,0.83148,0.00101,0.54787,0.36161,0.31415,0.10372,2.97367,2.30411,0.00238,0.0246144,0.0082048,0.0246144,0.0082048,0.0246144,0.0082048,0.0246144,0.0082048
274,5489.51,2.11756,0.82714,0.00098,0.61181,0.41964,0.40063,0.12438,2.86489,2.20731,0.00226,0.0245946,0.0081982,0.0245946,0.0081982,0.0245946,0.0081982,0.0245946,0.0081982
275,5509.44,2.06509,0.80665,0.001,0.62019,0.35714,0.36179,0.12009,2.78269,2.54117,0.00225,0.0245748,0.0081916,0.0245748,0.0081916,0.0245748,0.0081916,0.0245748,0.0081916
276,5529.38,2.14641,0.82465,0.00105,0.54721,0.43304,0.39566,0.13258,2.7943,2.19654,0.00221,0.024555,0.008185,0.024555,0.008185,0.024555,0.008185,0.024555,0.008185
277,5549.3,2.11655,0.84918,0.001,0.5604,0.38839,0.37142,0.1185,2.85686,2.38181,0.00229,0.0245352,0.0081784,0.0245352,0.0081784,0.0245352,0.0081784,0.0245352,0.0081784
278,5569.22,2.11903,0.83596,0.001,0.61193,0.39732,0.3795,0.12351,2.81996,2.11957,0.00222,0.0245154,0.0081718,0.0245154,0.0081718,0.0245154,0.0081718,0.0245154,0.0081718
279,5589.16,2.05886,0.81833,0.00096,0.62842,0.39732,0.38476,0.12215,2.87426,2.17395,0.00224,0.0244956,0.0081652,0.0244956,0.0081652,0.0244956,0.0081652,0.0244956,0.0081652
280,5609.1,2.11496,0.81704,0.00101,0.70382,0.42435,0.43743,0.14826,2.81355,2.14834,0.00222,0.0244758,0.0081586,0.0244758,0.0081586,0.0244758,0.0081586,0.0244758,0.0081586
281,5629.05,2.14868,0.79072,0.00099,0.65836,0.41518,0.42237,0.14627,2.75542,2.13834,0.00218,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152
282,5649,2.07904,0.74767,0.00098,0.72761,0.42411,0.46068,0.14639,2.75989,2.00674,0.00219,0.0244362,0.0081454,0.0244362,0.0081454,0.0244362,0.0081454,0.0244362,0.0081454
283,5668.93,2.06678,0.79974,0.00097,0.66803,0.44196,0.47019,0.14618,2.81433,1.94758,0.00222,0.0244164,0.0081388,0.0244164,0.0081388,0.0244164,0.0081388,0.0244164,0.0081388
284,5688.89,2.09638,0.83343,0.00098,0.73259,0.38393,0.42885,0.13193,2.79004,1.88032,0.00219,0.0243966,0.0081322,0.0243966,0.0081322,0.0243966,0.0081322,0.0243966,0.0081322
285,5708.83,2.10375,0.78994,0.00101,0.66608,0.4375,0.43021,0.13764,2.71935,1.6722,0.00213,0.0243768,0.0081256,0.0243768,0.0081256,0.0243768,0.0081256,0.0243768,0.0081256
286,5728.78,2.1058,0.77559,0.00097,0.69707,0.41964,0.42382,0.1298,2.83927,1.86526,0.00224,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
287,5748.72,2.15484,0.80282,0.001,0.68745,0.41071,0.4303,0.14238,2.76701,2.08859,0.00218,0.0243372,0.0081124,0.0243372,0.0081124,0.0243372,0.0081124,0.0243372,0.0081124
288,5768.66,2.07774,0.78261,0.00098,0.66075,0.43476,0.44888,0.15941,2.76325,1.99245,0.00217,0.0243174,0.0081058,0.0243174,0.0081058,0.0243174,0.0081058,0.0243174,0.0081058
289,5788.6,2.05916,0.84424,0.00097,0.6899,0.41071,0.43328,0.14535,2.82255,2.20166,0.0022,0.0242976,0.0080992,0.0242976,0.0080992,0.0242976,0.0080992,0.0242976,0.0080992
290,5808.53,2.10049,0.79904,0.00099,0.60865,0.4375,0.42178,0.1328,2.89739,2.25932,0.00226,0.0242778,0.0080926,0.0242778,0.0080926,0.0242778,0.0080926,0.0242778,0.0080926
291,5828.44,2.06559,0.74635,0.00097,0.74275,0.41248,0.45886,0.13852,2.88828,1.85277,0.00224,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086
292,5848.69,2.0609,0.76692,0.00097,0.70959,0.44196,0.47368,0.15638,2.74515,1.84812,0.00214,0.0242382,0.0080794,0.0242382,0.0080794,0.0242382,0.0080794,0.0242382,0.0080794
293,5868.6,2.03867,0.74525,0.00093,0.66102,0.45536,0.43802,0.1477,2.77795,2.08654,0.00215,0.0242184,0.0080728,0.0242184,0.0080728,0.0242184,0.0080728,0.0242184,0.0080728
294,5888.52,2.0853,0.77436,0.00099,0.64295,0.42857,0.4486,0.14629,2.78406,1.88268,0.00217,0.0241986,0.0080662,0.0241986,0.0080662,0.0241986,0.0080662,0.0241986,0.0080662
295,5908.46,2.00329,0.77053,0.00093,0.62832,0.43018,0.42835,0.15135,2.72269,2.21524,0.00221,0.0241788,0.0080596,0.0241788,0.0080596,0.0241788,0.0080596,0.0241788,0.0080596
296,5928.39,2.00276,0.8035,0.00096,0.71144,0.41826,0.44144,0.14576,2.76901,2.21577,0.00218,0.024159,0.008053,0.024159,0.008053,0.024159,0.008053,0.024159,0.008053
297,5948.32,2.08164,0.79861,0.001,0.61678,0.39286,0.42747,0.14629,2.89646,2.2333,0.00224,0.0241392,0.0080464,0.0241392,0.0080464,0.0241392,0.0080464,0.0241392,0.0080464
298,5968.27,2.14793,0.86158,0.00101,0.60383,0.40625,0.44458,0.1484,2.9611,1.97285,0.0023,0.0241194,0.0080398,0.0241194,0.0080398,0.0241194,0.0080398,0.0241194,0.0080398
299,5988.2,2.01161,0.82045,0.00093,0.66309,0.41297,0.44174,0.13474,2.97119,1.80423,0.00233,0.0240996,0.0080332,0.0240996,0.0080332,0.0240996,0.0080332,0.0240996,0.0080332
300,6008.14,2.02173,0.80096,0.00097,0.60349,0.42806,0.43951,0.13624,3.04052,2.01554,0.00235,0.0240798,0.0080266,0.0240798,0.0080266,0.0240798,0.0080266,0.0240798,0.0080266
301,6028.08,2.0524,0.80855,0.00096,0.68093,0.46429,0.47924,0.14051,2.99559,1.90118,0.00232,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
302,6048.04,2.09459,0.88116,0.00096,0.67222,0.44196,0.44489,0.13427,3.00111,1.82706,0.00234,0.0240402,0.0080134,0.0240402,0.0080134,0.0240402,0.0080134,0.0240402,0.0080134
303,6067.96,2.10295,0.8478,0.00098,0.69276,0.44643,0.4628,0.14548,2.90326,1.93197,0.00227,0.0240204,0.0080068,0.0240204,0.0080068,0.0240204,0.0080068,0.0240204,0.0080068
304,6087.9,2.1217,0.80536,0.00098,0.73217,0.47768,0.49555,0.15455,2.83075,1.93969,0.00219,0.0240006,0.0080002,0.0240006,0.0080002,0.0240006,0.0080002,0.0240006,0.0080002
305,6107.85,2.10034,0.83131,0.00098,0.78996,0.41976,0.47828,0.15441,2.86618,1.94196,0.00223,0.0239808,0.0079936,0.0239808,0.0079936,0.0239808,0.0079936,0.0239808,0.0079936
306,6127.79,2.09161,0.85365,0.00097,0.76606,0.40933,0.44872,0.14839,2.8601,2.05534,0.0022,0.023961,0.007987,0.023961,0.007987,0.023961,0.007987,0.023961,0.007987
307,6147.73,2.07916,0.83915,0.00095,0.77017,0.42857,0.46358,0.14706,2.86671,1.89548,0.00223,0.0239412,0.0079804,0.0239412,0.0079804,0.0239412,0.0079804,0.0239412,0.0079804
308,6167.69,2.10319,0.8303,0.00097,0.66131,0.40179,0.40988,0.14336,2.91371,1.96912,0.00232,0.0239214,0.0079738,0.0239214,0.0079738,0.0239214,0.0079738,0.0239214,0.0079738
309,6187.62,2.00817,0.83134,0.00095,0.70516,0.41641,0.42908,0.13988,2.8841,2.11372,0.0023,0.0239016,0.0079672,0.0239016,0.0079672,0.0239016,0.0079672,0.0239016,0.0079672
310,6207.56,2.03366,0.75387,0.00094,0.64413,0.38839,0.4052,0.13327,2.89315,2.20799,0.00229,0.0238818,0.0079606,0.0238818,0.0079606,0.0238818,0.0079606,0.0238818,0.0079606
311,6227.5,2.04354,0.75622,0.00091,0.64836,0.44451,0.43396,0.14566,2.97081,2.08769,0.00234,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
312,6247.45,1.93031,0.75223,0.00088,0.63696,0.44643,0.44472,0.1416,2.90144,1.87264,0.00227,0.0238422,0.0079474,0.0238422,0.0079474,0.0238422,0.0079474,0.0238422,0.0079474
313,6267.43,1.95667,0.72233,0.00092,0.62772,0.49107,0.45848,0.15866,2.77443,1.58117,0.00218,0.0238224,0.0079408,0.0238224,0.0079408,0.0238224,0.0079408,0.0238224,0.0079408
314,6287.38,2.0541,0.7887,0.00092,0.64375,0.44196,0.42459,0.15748,2.77307,1.86834,0.00217,0.0238026,0.0079342,0.0238026,0.0079342,0.0238026,0.0079342,0.0238026,0.0079342
315,6307.32,2.02282,0.73247,0.00092,0.67478,0.4375,0.42677,0.15417,2.71952,1.91394,0.00212,0.0237828,0.0079276,0.0237828,0.0079276,0.0237828,0.0079276,0.0237828,0.0079276
316,6327.25,2.04259,0.71905,0.00095,0.59136,0.49554,0.44162,0.15091,2.75031,2.01713,0.00212,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
317,6347.09,2.00695,0.69432,0.00094,0.66972,0.51598,0.4973,0.15743,2.71681,1.94159,0.00211,0.0237432,0.0079144,0.0237432,0.0079144,0.0237432,0.0079144,0.0237432,0.0079144
318,6367.03,2.07426,0.79888,0.00095,0.64273,0.49795,0.4773,0.14697,2.76019,1.91117,0.00217,0.0237234,0.0079078,0.0237234,0.0079078,0.0237234,0.0079078,0.0237234,0.0079078
319,6387,2.03792,0.82714,0.00093,0.62946,0.48661,0.4538,0.1376,2.84505,1.66786,0.00219,0.0237036,0.0079012,0.0237036,0.0079012,0.0237036,0.0079012,0.0237036,0.0079012
320,6406.96,1.98624,0.79202,0.00093,0.57532,0.48661,0.43109,0.13781,2.77272,1.68917,0.0022,0.0236838,0.0078946,0.0236838,0.0078946,0.0236838,0.0078946,0.0236838,0.0078946
321,6426.92,2.13131,0.88067,0.001,0.66114,0.41809,0.43053,0.13918,2.86105,1.86109,0.00226,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
322,6446.93,2.00866,0.77156,0.00096,0.66637,0.41909,0.43671,0.14784,2.89663,1.87579,0.00226,0.0236442,0.0078814,0.0236442,0.0078814,0.0236442,0.0078814,0.0236442,0.0078814
323,6466.86,2.01225,0.81231,0.00095,0.67503,0.40625,0.42897,0.14278,2.82181,1.98794,0.00221,0.0236244,0.0078748,0.0236244,0.0078748,0.0236244,0.0078748,0.0236244,0.0078748
324,6486.81,2.0475,0.80425,0.00096,0.69378,0.40179,0.42761,0.14088,2.83825,2.0135,0.00224,0.0236046,0.0078682,0.0236046,0.0078682,0.0236046,0.0078682,0.0236046,0.0078682
325,6506.75,2.12353,0.81209,0.00098,0.69543,0.44643,0.46506,0.1594,2.72481,1.9087,0.00213,0.0235848,0.0078616,0.0235848,0.0078616,0.0235848,0.0078616,0.0235848,0.0078616
326,6526.7,1.99178,0.76345,0.00091,0.71288,0.45982,0.48002,0.15501,2.74962,2.03167,0.00212,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855
327,6546.64,2.0225,0.74245,0.00096,0.67136,0.41964,0.44624,0.16378,2.76016,1.99748,0.00214,0.0235452,0.0078484,0.0235452,0.0078484,0.0235452,0.0078484,0.0235452,0.0078484
328,6566.6,2.04551,0.76535,0.00092,0.66402,0.49107,0.49451,0.17066,2.69747,1.9331,0.00207,0.0235254,0.0078418,0.0235254,0.0078418,0.0235254,0.0078418,0.0235254,0.0078418
329,6586.58,2.03136,0.71291,0.00091,0.73294,0.46429,0.49355,0.16699,2.6365,1.90614,0.00204,0.0235056,0.0078352,0.0235056,0.0078352,0.0235056,0.0078352,0.0235056,0.0078352
330,6606.53,1.96366,0.68866,0.00092,0.68155,0.48214,0.51401,0.16551,2.71817,2.00772,0.00209,0.0234858,0.0078286,0.0234858,0.0078286,0.0234858,0.0078286,0.0234858,0.0078286
331,6626.47,2.00794,0.6967,0.00092,0.7151,0.47768,0.49744,0.15543,2.82045,1.97793,0.00214,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
332,6646.41,1.96666,0.752,0.00087,0.72164,0.48214,0.48861,0.15372,2.8455,1.93221,0.00217,0.0234462,0.0078154,0.0234462,0.0078154,0.0234462,0.0078154,0.0234462,0.0078154
333,6666.33,1.96633,0.67034,0.00092,0.67376,0.47768,0.49787,0.16109,2.89288,1.98928,0.00219,0.0234264,0.0078088,0.0234264,0.0078088,0.0234264,0.0078088,0.0234264,0.0078088
334,6686.28,1.9495,0.71147,0.0009,0.69265,0.44268,0.48061,0.16177,2.9182,1.98488,0.00227,0.0234066,0.0078022,0.0234066,0.0078022,0.0234066,0.0078022,0.0234066,0.0078022
335,6706.21,1.98178,0.74197,0.00089,0.69629,0.44643,0.45719,0.14172,2.8649,1.93628,0.00224,0.0233868,0.0077956,0.0233868,0.0077956,0.0233868,0.0077956,0.0233868,0.0077956
336,6726.15,1.98298,0.73023,0.00089,0.67691,0.44196,0.47194,0.14454,2.84356,2.04638,0.00222,0.023367,0.007789,0.023367,0.007789,0.023367,0.007789,0.023367,0.007789
337,6746.1,2.05006,0.73777,0.00095,0.66674,0.40179,0.39783,0.12055,2.94761,2.18858,0.00232,0.0233472,0.0077824,0.0233472,0.0077824,0.0233472,0.0077824,0.0233472,0.0077824
338,6766.03,1.96898,0.76546,0.00089,0.6034,0.39286,0.3679,0.11418,2.9957,2.13372,0.00234,0.0233274,0.0077758,0.0233274,0.0077758,0.0233274,0.0077758,0.0233274,0.0077758
339,6785.97,2.01996,0.77435,0.00094,0.68735,0.38839,0.41189,0.12684,2.93699,2.13623,0.0023,0.0233076,0.0077692,0.0233076,0.0077692,0.0233076,0.0077692,0.0233076,0.0077692
340,6805.92,2.03401,0.82453,0.00091,0.65211,0.42857,0.43648,0.14836,2.89312,2.08916,0.00228,0.0232878,0.0077626,0.0232878,0.0077626,0.0232878,0.0077626,0.0232878,0.0077626
341,6825.86,2.03368,0.75613,0.00091,0.62924,0.4375,0.45477,0.15214,2.909,2.04106,0.00224,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
342,6845.8,2.03781,0.80829,0.00092,0.63158,0.44643,0.44068,0.15544,2.92273,1.89713,0.00225,0.0232482,0.0077494,0.0232482,0.0077494,0.0232482,0.0077494,0.0232482,0.0077494
343,6865.75,1.96955,0.79265,0.00092,0.60554,0.45536,0.44325,0.14991,2.87279,1.85749,0.00222,0.0232284,0.0077428,0.0232284,0.0077428,0.0232284,0.0077428,0.0232284,0.0077428
344,6885.69,2.0261,0.73945,0.00095,0.64732,0.44248,0.44563,0.15308,2.90272,1.99358,0.00225,0.0232086,0.0077362,0.0232086,0.0077362,0.0232086,0.0077362,0.0232086,0.0077362
345,6905.63,1.97773,0.72963,0.00091,0.65107,0.44643,0.46573,0.15219,2.8746,2.12945,0.00222,0.0231888,0.0077296,0.0231888,0.0077296,0.0231888,0.0077296,0.0231888,0.0077296
346,6925.56,2.05249,0.70711,0.00095,0.66792,0.44196,0.45525,0.14438,2.90271,2.18143,0.00222,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
347,6945.51,2.07008,0.75256,0.00093,0.69473,0.44703,0.46148,0.14951,2.80818,2.18554,0.00216,0.0231492,0.0077164,0.0231492,0.0077164,0.0231492,0.0077164,0.0231492,0.0077164
348,6965.44,1.97682,0.74011,0.0009,0.66869,0.5,0.48091,0.15734,2.76549,2.14195,0.00214,0.0231294,0.0077098,0.0231294,0.0077098,0.0231294,0.0077098,0.0231294,0.0077098
349,6985.39,2.11014,0.7867,0.00098,0.65137,0.49107,0.47204,0.15245,2.81267,2.15066,0.00218,0.0231096,0.0077032,0.0231096,0.0077032,0.0231096,0.0077032,0.0231096,0.0077032
350,7005.29,1.99344,0.74241,0.00095,0.64707,0.45837,0.45139,0.14692,2.95033,2.17181,0.00229,0.0230898,0.0076966,0.0230898,0.0076966,0.0230898,0.0076966,0.0230898,0.0076966
351,7025.21,1.96575,0.72756,0.00091,0.63948,0.44643,0.46035,0.1531,2.90199,2.19293,0.00229,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
352,7045.15,1.93872,0.69279,0.0009,0.64941,0.44196,0.44219,0.14106,2.86182,2.27475,0.00226,0.0230502,0.0076834,0.0230502,0.0076834,0.0230502,0.0076834,0.0230502,0.0076834
353,7065.14,1.97609,0.69427,0.00093,0.68637,0.45536,0.46097,0.13981,2.87267,2.20753,0.00225,0.0230304,0.0076768,0.0230304,0.0076768,0.0230304,0.0076768,0.0230304,0.0076768
354,7085.07,2.0169,0.68154,0.00093,0.69005,0.41964,0.46466,0.14128,2.967,2.32123,0.00229,0.0230106,0.0076702,0.0230106,0.0076702,0.0230106,0.0076702,0.0230106,0.0076702
355,7105.02,1.96449,0.66193,0.0009,0.73468,0.43304,0.48603,0.14897,2.92978,2.18497,0.00227,0.0229908,0.0076636,0.0229908,0.0076636,0.0229908,0.0076636,0.0229908,0.0076636
356,7124.95,1.97352,0.74554,0.00091,0.73302,0.47804,0.50156,0.1534,2.89934,2.10213,0.00224,0.022971,0.007657,0.022971,0.007657,0.022971,0.007657,0.022971,0.007657
357,7144.99,1.984,0.68407,0.00088,0.67909,0.47768,0.50001,0.15653,2.9327,1.99365,0.00224,0.0229512,0.0076504,0.0229512,0.0076504,0.0229512,0.0076504,0.0229512,0.0076504
358,7164.93,1.97254,0.7065,0.00089,0.63318,0.46235,0.45609,0.15454,2.89856,1.94932,0.00225,0.0229314,0.0076438,0.0229314,0.0076438,0.0229314,0.0076438,0.0229314,0.0076438
359,7184.86,1.9325,0.7169,0.00089,0.68366,0.41964,0.45165,0.15761,2.83913,2.04247,0.0022,0.0229116,0.0076372,0.0229116,0.0076372,0.0229116,0.0076372,0.0229116,0.0076372
360,7204.81,1.94281,0.72187,0.00088,0.6999,0.42689,0.47379,0.17094,2.7928,2.08534,0.00212,0.0228918,0.0076306,0.0228918,0.0076306,0.0228918,0.0076306,0.0228918,0.0076306
361,7224.78,1.9989,0.70211,0.0009,0.65404,0.45089,0.48296,0.17009,2.67066,2.11081,0.00204,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
362,7244.71,1.97668,0.7355,0.00092,0.77239,0.42857,0.50531,0.17235,2.72814,2.05338,0.00205,0.0228522,0.0076174,0.0228522,0.0076174,0.0228522,0.0076174,0.0228522,0.0076174
363,7264.71,1.9799,0.78606,0.0009,0.73307,0.4659,0.49589,0.17013,2.72392,2.07421,0.00211,0.0228324,0.0076108,0.0228324,0.0076108,0.0228324,0.0076108,0.0228324,0.0076108
364,7284.67,1.97786,0.78443,0.00092,0.71462,0.45536,0.48792,0.16523,2.81537,2.05687,0.00214,0.0228126,0.0076042,0.0228126,0.0076042,0.0228126,0.0076042,0.0228126,0.0076042
365,7304.63,1.90064,0.78776,0.00088,0.72159,0.43969,0.49418,0.16724,2.75785,1.91364,0.00212,0.0227928,0.0075976,0.0227928,0.0075976,0.0227928,0.0075976,0.0227928,0.0075976
366,7324.55,1.90276,0.69458,0.00088,0.75173,0.44607,0.48918,0.1692,2.76588,1.9707,0.00215,0.022773,0.007591,0.022773,0.007591,0.022773,0.007591,0.022773,0.007591
367,7344.48,1.95216,0.73232,0.00087,0.72738,0.4288,0.48593,0.16763,2.8212,1.95008,0.00219,0.0227532,0.0075844,0.0227532,0.0075844,0.0227532,0.0075844,0.0227532,0.0075844
368,7364.43,1.90879,0.74307,0.0009,0.70628,0.44196,0.48062,0.16036,2.84295,2.17536,0.0022,0.0227334,0.0075778,0.0227334,0.0075778,0.0227334,0.0075778,0.0227334,0.0075778
369,7384.37,1.92571,0.74026,0.00092,0.73672,0.45089,0.48909,0.16623,2.83416,2.16139,0.00223,0.0227136,0.0075712,0.0227136,0.0075712,0.0227136,0.0075712,0.0227136,0.0075712
370,7404.32,1.94064,0.7417,0.00087,0.72735,0.44064,0.51411,0.18618,2.69362,1.95349,0.0021,0.0226938,0.0075646,0.0226938,0.0075646,0.0226938,0.0075646,0.0226938,0.0075646
371,7424.27,1.93681,0.70583,0.00089,0.6587,0.44643,0.49559,0.17956,2.66998,2.13491,0.00206,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
372,7444.21,1.97352,0.73779,0.0009,0.72065,0.43763,0.50326,0.18413,2.66394,2.20885,0.00203,0.0226542,0.0075514,0.0226542,0.0075514,0.0226542,0.0075514,0.0226542,0.0075514
373,7464.15,1.97948,0.72079,0.0009,0.71844,0.4375,0.50831,0.17531,2.72511,2.14049,0.00209,0.0226344,0.0075448,0.0226344,0.0075448,0.0226344,0.0075448,0.0226344,0.0075448
374,7484.09,1.89741,0.68294,0.00087,0.68308,0.44643,0.50725,0.17035,2.74311,1.81039,0.00211,0.0226146,0.0075382,0.0226146,0.0075382,0.0226146,0.0075382,0.0226146,0.0075382
375,7504.03,1.93372,0.69079,0.00089,0.65505,0.47474,0.50056,0.17023,2.70624,1.72257,0.00209,0.0225948,0.0075316,0.0225948,0.0075316,0.0225948,0.0075316,0.0225948,0.0075316
376,7523.98,1.97721,0.70766,0.0009,0.64868,0.46875,0.47222,0.15569,2.73898,1.87711,0.00212,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
377,7543.93,1.91903,0.66609,0.00085,0.62723,0.47768,0.47148,0.15541,2.78579,1.88074,0.00218,0.0225552,0.0075184,0.0225552,0.0075184,0.0225552,0.0075184,0.0225552,0.0075184
378,7563.89,1.9951,0.69809,0.00091,0.6419,0.46875,0.47122,0.15013,2.84417,1.95225,0.00222,0.0225354,0.0075118,0.0225354,0.0075118,0.0225354,0.0075118,0.0225354,0.0075118
379,7583.84,1.96227,0.74927,0.00089,0.67966,0.46429,0.47708,0.15271,2.83082,1.95982,0.00221,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052
380,7603.79,1.99715,0.73334,0.00092,0.71254,0.45089,0.46619,0.15407,2.80759,1.98376,0.00219,0.0224958,0.0074986,0.0224958,0.0074986,0.0224958,0.0074986,0.0224958,0.0074986
381,7623.72,1.95651,0.72972,0.00088,0.63176,0.42857,0.42702,0.14631,2.82995,2.12077,0.00221,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
382,7643.92,1.88132,0.68625,0.00085,0.67493,0.42639,0.43506,0.14024,2.9164,2.09114,0.00226,0.0224562,0.0074854,0.0224562,0.0074854,0.0224562,0.0074854,0.0224562,0.0074854
383,7663.86,1.8682,0.63207,0.00086,0.65913,0.42857,0.41584,0.12741,2.96016,2.19537,0.00234,0.0224364,0.0074788,0.0224364,0.0074788,0.0224364,0.0074788,0.0224364,0.0074788
384,7683.8,1.93821,0.6581,0.00091,0.67237,0.43061,0.43023,0.13717,2.94587,2.07438,0.00233,0.0224166,0.0074722,0.0224166,0.0074722,0.0224166,0.0074722,0.0224166,0.0074722
385,7703.82,1.94354,0.68987,0.0009,0.70113,0.42411,0.446,0.1413,2.93469,1.94222,0.00231,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656
386,7723.77,1.97728,0.70724,0.00089,0.65659,0.44196,0.44105,0.1437,2.9871,1.86687,0.00233,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459
387,7743.69,1.9681,0.70602,0.00089,0.72847,0.43118,0.46344,0.15223,2.9564,1.77845,0.00235,0.0223572,0.0074524,0.0223572,0.0074524,0.0223572,0.0074524,0.0223572,0.0074524
388,7763.63,1.90377,0.68439,0.00088,0.68143,0.45982,0.47636,0.15536,2.96746,1.83773,0.00237,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458
389,7783.57,1.90715,0.71702,0.00083,0.64054,0.4455,0.44753,0.14728,3.01994,1.95671,0.0024,0.0223176,0.0074392,0.0223176,0.0074392,0.0223176,0.0074392,0.0223176,0.0074392
390,7803.51,1.89259,0.69521,0.00085,0.63707,0.45536,0.44077,0.1449,2.93097,2.03787,0.00233,0.0222978,0.0074326,0.0222978,0.0074326,0.0222978,0.0074326,0.0222978,0.0074326
391,7823.48,1.89689,0.69312,0.00086,0.60067,0.45536,0.42435,0.14154,2.93287,2.13137,0.00231,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
392,7843.42,1.95633,0.67133,0.00089,0.58421,0.43304,0.40884,0.13828,2.94614,2.16335,0.00236,0.0222582,0.0074194,0.0222582,0.0074194,0.0222582,0.0074194,0.0222582,0.0074194
393,7863.37,1.97764,0.72282,0.00091,0.60708,0.45982,0.438,0.14018,2.91386,2.1826,0.00232,0.0222384,0.0074128,0.0222384,0.0074128,0.0222384,0.0074128,0.0222384,0.0074128
394,7883.31,1.88002,0.70758,0.00083,0.61191,0.45982,0.45013,0.14852,2.9065,2.1873,0.00228,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062
395,7903.25,1.92143,0.69848,0.00084,0.60792,0.44992,0.44964,0.14216,2.932,2.29617,0.00229,0.0221988,0.0073996,0.0221988,0.0073996,0.0221988,0.0073996,0.0221988,0.0073996
396,7923.22,1.97104,0.72178,0.00092,0.62801,0.43304,0.46095,0.14106,2.94287,2.32809,0.00234,0.022179,0.007393,0.022179,0.007393,0.022179,0.007393,0.022179,0.007393
