epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
371,200716,2.07735,1.16132,0.68168,0.4986,0.37143,0.3498,0.12701,1.81704,1.06453,0.61502,0.002674,0.002674,0.002674
372,201255,2.25867,1.14583,0.77821,0.50357,0.37143,0.34981,0.12735,1.8175,1.06373,0.61505,0.0026542,0.0026542,0.0026542
373,201792,1.98234,1.24529,0.6918,0.48569,0.36429,0.33699,0.12526,1.81053,1.06022,0.61549,0.0026344,0.0026344,0.0026344
374,202331,2.09528,1.25126,0.70782,0.48412,0.36429,0.33753,0.12439,1.80288,1.05556,0.61518,0.0026146,0.0026146,0.0026146
375,202870,2.03195,1.20259,0.70997,0.49455,0.37143,0.34292,0.12699,1.79657,1.05072,0.61481,0.0025948,0.0025948,0.0025948
376,203410,2.00732,1.23018,0.73844,0.49612,0.36429,0.35463,0.12846,1.7947,1.04627,0.61451,0.002575,0.002575,0.002575
377,203948,1.98366,1.12043,0.71963,0.50699,0.37143,0.36651,0.12956,1.79114,1.04311,0.61471,0.0025552,0.0025552,0.0025552
378,204486,1.99612,1.15771,0.72145,0.494,0.35714,0.34554,0.12662,1.79052,1.04306,0.61478,0.0025354,0.0025354,0.0025354
379,205024,2.01687,1.21864,0.72779,0.50684,0.35714,0.35183,0.12975,1.78746,1.04274,0.6147,0.0025156,0.0025156,0.0025156
380,205563,2.1742,1.25574,0.71518,0.48583,0.35097,0.34786,0.12773,1.7875,1.04331,0.61458,0.0024958,0.0024958,0.0024958
381,206101,1.87992,1.06148,0.69495,0.48431,0.35,0.34823,0.1286,1.78657,1.04151,0.61413,0.002476,0.002476,0.002476
382,206640,2.09706,1.09612,0.77047,0.48814,0.35424,0.34808,0.12771,1.7894,1.04188,0.61376,0.0024562,0.0024562,0.0024562
383,207179,2.10402,1.15283,0.72651,0.48746,0.35327,0.34934,0.12764,1.79099,1.04207,0.61336,0.0024364,0.0024364,0.0024364
384,207718,2.09624,1.29438,0.72957,0.4882,0.35,0.34865,0.12671,1.79328,1.04308,0.61336,0.0024166,0.0024166,0.0024166
385,208257,1.90049,1.05442,0.68161,0.49174,0.35247,0.3503,0.12771,1.79818,1.04507,0.61352,0.0023968,0.0023968,0.0023968
386,208794,2.12464,1.23051,0.73177,0.49259,0.35366,0.35069,0.12786,1.80126,1.04706,0.61363,0.002377,0.002377,0.002377
387,209330,1.93834,1.07334,0.66621,0.49241,0.35341,0.35045,0.12959,1.80135,1.05038,0.61351,0.0023572,0.0023572,0.0023572
388,209866,1.95552,1.12795,0.69397,0.48889,0.35529,0.35064,0.12989,1.79779,1.05006,0.61334,0.0023374,0.0023374,0.0023374
389,210404,2.05413,1.10689,0.72054,0.48278,0.35338,0.35039,0.12923,1.79609,1.05126,0.61293,0.0023176,0.0023176,0.0023176
390,210942,2.10195,1.09179,0.73118,0.48804,0.35714,0.34975,0.12922,1.79571,1.05093,0.61283,0.0022978,0.0022978,0.0022978
391,211480,2.04497,1.23804,0.73335,0.48074,0.35714,0.34861,0.12918,1.79795,1.05085,0.61296,0.002278,0.002278,0.002278
392,212019,2.05576,1.16217,0.74824,0.48106,0.35714,0.34765,0.12733,1.79557,1.05025,0.61292,0.0022582,0.0022582,0.0022582
393,212557,1.9152,1.02131,0.68682,0.48104,0.35714,0.3461,0.12615,1.79381,1.04833,0.61302,0.0022384,0.0022384,0.0022384
394,213095,2.02718,1.23723,0.71095,0.48304,0.35714,0.34622,0.12484,1.79584,1.04704,0.61312,0.0022186,0.0022186,0.0022186
395,213632,2.02135,1.10707,0.72713,0.48152,0.35714,0.34613,0.12498,1.79412,1.04693,0.61317,0.0021988,0.0021988,0.0021988
396,214171,1.94907,1.17,0.70114,0.48317,0.35714,0.34782,0.12739,1.79224,1.04466,0.61307,0.002179,0.002179,0.002179
397,214709,1.9556,1.11778,0.70874,0.47814,0.35,0.34829,0.12516,1.79209,1.04377,0.61296,0.0021592,0.0021592,0.0021592
398,215248,1.9337,1.18157,0.7318,0.48239,0.35,0.34839,0.12641,1.79133,1.04541,0.61281,0.0021394,0.0021394,0.0021394
399,215787,2.23962,1.12778,0.76763,0.4804,0.35,0.34825,0.12529,1.79133,1.04811,0.61274,0.0021196,0.0021196,0.0021196
400,216327,1.9921,1.10563,0.70444,0.4837,0.35,0.34775,0.12441,1.78992,1.0465,0.61273,0.0020998,0.0020998,0.0020998
401,216866,1.89476,1.10001,0.69279,0.49038,0.35,0.34973,0.12495,1.79038,1.04728,0.61274,0.00208,0.00208,0.00208
402,217406,2.03153,1.02618,0.75163,0.48509,0.35,0.3578,0.12643,1.79224,1.04507,0.61298,0.0020602,0.0020602,0.0020602
403,217945,1.95522,1.06283,0.72097,0.4886,0.35,0.35694,0.12749,1.79258,1.04541,0.61289,0.0020404,0.0020404,0.0020404
404,218484,2.01786,1.07998,0.74511,0.49162,0.35,0.36426,0.1287,1.79143,1.04622,0.61291,0.0020206,0.0020206,0.0020206
405,219022,2.03511,1.00913,0.72382,0.48061,0.34286,0.35775,0.12952,1.79317,1.04674,0.61302,0.0020008,0.0020008,0.0020008
406,219559,2.09978,1.17697,0.72702,0.48127,0.34286,0.35821,0.12942,1.79125,1.04538,0.61307,0.001981,0.001981,0.001981
407,220096,1.94246,1.06999,0.73614,0.48621,0.3515,0.35781,0.12937,1.79001,1.04388,0.61292,0.0019612,0.0019612,0.0019612
408,220635,1.9029,1.10867,0.67904,0.48191,0.35,0.35602,0.12936,1.79089,1.04361,0.61288,0.0019414,0.0019414,0.0019414
409,221173,1.97722,1.09132,0.72922,0.48179,0.35,0.35611,0.13072,1.79052,1.04354,0.61253,0.0019216,0.0019216,0.0019216
410,221712,2.03306,1.16965,0.74727,0.4833,0.35,0.35767,0.1313,1.79201,1.04313,0.61258,0.0019018,0.0019018,0.0019018
411,222250,2.04568,1.16563,0.76843,0.48459,0.35,0.35759,0.13082,1.79428,1.0441,0.61245,0.001882,0.001882,0.001882
412,222788,1.93314,1.03762,0.71106,0.48728,0.35,0.35889,0.13103,1.79585,1.04586,0.61243,0.0018622,0.0018622,0.0018622
413,223327,2.06849,1.24899,0.74732,0.47657,0.34286,0.34805,0.12975,1.79729,1.04727,0.61222,0.0018424,0.0018424,0.0018424
414,223863,1.99059,1.15479,0.70049,0.48017,0.34286,0.34887,0.13023,1.79956,1.04758,0.61235,0.0018226,0.0018226,0.0018226
415,224401,1.98022,1.14994,0.7222,0.48115,0.34286,0.34954,0.12989,1.8023,1.0469,0.61237,0.0018028,0.0018028,0.0018028
416,224939,1.9863,1.09871,0.72607,0.48861,0.34808,0.34982,0.13011,1.80362,1.04731,0.6123,0.001783,0.001783,0.001783
417,225478,1.91364,1.19147,0.71103,0.48446,0.34233,0.34651,0.12928,1.80564,1.04892,0.61243,0.0017632,0.0017632,0.0017632
418,226017,1.9932,1.1238,0.69838,0.48053,0.33571,0.34884,0.13016,1.8067,1.04865,0.61236,0.0017434,0.0017434,0.0017434
419,226556,1.98157,1.12822,0.71683,0.48013,0.33571,0.34974,0.13103,1.80855,1.04778,0.61232,0.0017236,0.0017236,0.0017236
420,227095,1.8273,1.04943,0.69325,0.47702,0.33571,0.34971,0.13061,1.81201,1.04843,0.61232,0.0017038,0.0017038,0.0017038
421,227632,1.83913,1.05255,0.71075,0.47968,0.33571,0.34628,0.12991,1.81536,1.04893,0.6124,0.001684,0.001684,0.001684
422,228169,1.9508,1.06497,0.70848,0.48303,0.34038,0.34548,0.1295,1.81826,1.04892,0.61255,0.0016642,0.0016642,0.0016642
423,228706,1.86693,1.08039,0.6866,0.47822,0.34044,0.33394,0.12838,1.82241,1.04967,0.61277,0.0016444,0.0016444,0.0016444
424,229244,2.02228,1.16786,0.73054,0.48726,0.3462,0.35055,0.12988,1.8233,1.04904,0.61264,0.0016246,0.0016246,0.0016246
425,229781,1.94566,1.06542,0.70072,0.48257,0.33977,0.35201,0.13016,1.82266,1.04793,0.61269,0.0016048,0.0016048,0.0016048
426,230319,1.96199,1.15865,0.73157,0.49673,0.35252,0.35706,0.13038,1.82336,1.04815,0.61263,0.001585,0.001585,0.001585
427,230857,1.91589,1.13673,0.72509,0.48958,0.34941,0.35025,0.13036,1.82343,1.04855,0.61269,0.0015652,0.0015652,0.0015652
428,231394,1.94936,1.17332,0.71832,0.48093,0.34286,0.34905,0.1305,1.82427,1.04862,0.61277,0.0015454,0.0015454,0.0015454
429,231934,1.91684,1.06057,0.68244,0.48283,0.34678,0.34838,0.13031,1.82486,1.04958,0.6126,0.0015256,0.0015256,0.0015256
430,232472,1.88997,1.08015,0.70801,0.48275,0.34667,0.34891,0.13086,1.82461,1.04866,0.61266,0.0015058,0.0015058,0.0015058
431,233008,1.86506,1.01914,0.72801,0.48048,0.34286,0.3495,0.13124,1.82559,1.04876,0.61264,0.001486,0.001486,0.001486
432,233546,1.97379,1.02392,0.73364,0.47498,0.34286,0.3517,0.13123,1.82553,1.04845,0.61282,0.0014662,0.0014662,0.0014662
433,234083,1.8961,1.03204,0.69217,0.47319,0.34286,0.34278,0.12842,1.82435,1.0473,0.61291,0.0014464,0.0014464,0.0014464
434,234621,2.02733,1.13998,0.75759,0.47256,0.3456,0.34304,0.12857,1.82341,1.04867,0.61286,0.0014266,0.0014266,0.0014266
435,235158,1.99801,1.11789,0.7516,0.47415,0.34781,0.34315,0.13007,1.82311,1.04894,0.61282,0.0014068,0.0014068,0.0014068
436,235697,1.88409,1.12905,0.67159,0.47402,0.34763,0.34322,0.12948,1.82309,1.04959,0.61275,0.001387,0.001387,0.001387
437,236235,1.99681,1.17774,0.74363,0.4743,0.34801,0.34323,0.12947,1.82172,1.04982,0.61274,0.0013672,0.0013672,0.0013672
438,236772,1.91605,1.0204,0.70853,0.46677,0.34286,0.34332,0.12953,1.8203,1.04977,0.61268,0.0013474,0.0013474,0.0013474
439,237309,2.00322,1.04976,0.72467,0.47481,0.34872,0.3437,0.12948,1.81967,1.04904,0.61264,0.0013276,0.0013276,0.0013276
440,237845,1.992,1.16621,0.73949,0.47435,0.34809,0.34365,0.12944,1.81867,1.04841,0.61267,0.0013078,0.0013078,0.0013078
441,238384,1.85134,1.0232,0.73051,0.48366,0.35463,0.35914,0.13142,1.81769,1.04749,0.61266,0.001288,0.001288,0.001288
442,238921,1.9071,1.06088,0.69198,0.48295,0.35363,0.35975,0.13181,1.81836,1.04751,0.61268,0.0012682,0.0012682,0.0012682
443,239459,2.04571,1.0771,0.76535,0.4764,0.35,0.35907,0.133,1.81927,1.04921,0.61274,0.0012484,0.0012484,0.0012484
444,239998,1.87502,1.13441,0.68191,0.47694,0.35171,0.35904,0.13336,1.81935,1.04957,0.61278,0.0012286,0.0012286,0.0012286
445,240537,1.91003,1.07804,0.70558,0.47659,0.35122,0.35895,0.13324,1.81966,1.04931,0.61284,0.0012088,0.0012088,0.0012088
446,241075,1.7495,1.08623,0.66092,0.47729,0.35221,0.35873,0.13325,1.81888,1.04969,0.61269,0.001189,0.001189,0.001189
447,241614,1.98301,1.04679,0.75043,0.47596,0.35033,0.35892,0.13306,1.81853,1.04924,0.61267,0.0011692,0.0011692,0.0011692
448,242152,1.90692,1.06578,0.71121,0.47916,0.35,0.3589,0.13322,1.81747,1.04968,0.61262,0.0011494,0.0011494,0.0011494
449,242692,1.85164,1.13792,0.67634,0.48722,0.35294,0.35869,0.13343,1.81645,1.05033,0.61257,0.0011296,0.0011296,0.0011296
450,243237,1.80651,1.09376,0.70573,0.48476,0.35714,0.35902,0.13396,1.81604,1.05065,0.61259,0.0011098,0.0011098,0.0011098
451,243784,2.01024,1.05776,0.74232,0.48064,0.34375,0.36059,0.13391,1.81554,1.05021,0.61261,0.00109,0.00109,0.00109
452,244336,1.94217,1.06202,0.7195,0.48984,0.34978,0.36096,0.13418,1.81416,1.04965,0.61263,0.0010702,0.0010702,0.0010702
453,244875,1.8983,1.13614,0.70665,0.49106,0.3515,0.36102,0.13422,1.81322,1.04869,0.61268,0.0010504,0.0010504,0.0010504
454,245414,2.01929,1.05438,0.75488,0.48888,0.35,0.36103,0.13416,1.81371,1.04842,0.61273,0.0010306,0.0010306,0.0010306
455,245951,1.96685,1.06802,0.73903,0.48641,0.35,0.3607,0.13353,1.81435,1.04814,0.61281,0.0010108,0.0010108,0.0010108
456,246490,1.98616,1.05729,0.75937,0.48651,0.35,0.36065,0.1335,1.81469,1.04763,0.61283,0.000991,0.000991,0.000991
457,247030,1.88375,1.02467,0.70571,0.48571,0.35,0.36002,0.13328,1.81536,1.04752,0.61295,0.0009712,0.0009712,0.0009712
458,247567,2.00686,1.1146,0.72525,0.48725,0.35,0.36046,0.13329,1.81604,1.04759,0.61307,0.0009514,0.0009514,0.0009514
459,248106,1.99286,0.99425,0.7312,0.48718,0.35,0.36058,0.13351,1.81667,1.04706,0.61311,0.0009316,0.0009316,0.0009316
460,248646,1.95802,1.09625,0.76982,0.48528,0.35,0.36051,0.13334,1.81689,1.04687,0.61312,0.0009118,0.0009118,0.0009118
461,249196,1.95999,1.0773,0.76304,0.4863,0.35,0.35996,0.13316,1.81755,1.04698,0.61318,0.000892,0.000892,0.000892
462,249741,1.89257,1.00299,0.72791,0.48541,0.35,0.36041,0.1334,1.81837,1.04687,0.61325,0.0008722,0.0008722,0.0008722
463,250280,1.95622,1.1447,0.71747,0.48767,0.35356,0.36043,0.13343,1.81852,1.04658,0.61331,0.0008524,0.0008524,0.0008524
464,250820,1.83593,1.02151,0.7161,0.48871,0.35504,0.36029,0.1335,1.81902,1.04604,0.61331,0.0008326,0.0008326,0.0008326
465,251358,1.90748,1.06633,0.73231,0.48916,0.35567,0.35989,0.13329,1.81944,1.04509,0.61337,0.0008128,0.0008128,0.0008128
466,251899,1.90798,0.98047,0.72901,0.49339,0.35714,0.36056,0.13239,1.81985,1.04451,0.61351,0.000793,0.000793,0.000793
467,252438,1.924,1.10312,0.71791,0.49134,0.35189,0.36002,0.13251,1.82008,1.04473,0.61356,0.0007732,0.0007732,0.0007732
468,252977,1.84033,0.97451,0.70897,0.49759,0.35373,0.36028,0.13262,1.82005,1.04446,0.61355,0.0007534,0.0007534,0.0007534
469,253516,1.85633,1.01526,0.72905,0.49412,0.34885,0.36102,0.13235,1.81944,1.044,0.61362,0.0007336,0.0007336,0.0007336
470,254054,1.88617,1.09198,0.73713,0.4897,0.34958,0.35924,0.13189,1.81899,1.04349,0.61367,0.0007138,0.0007138,0.0007138
471,254591,1.84936,1.01126,0.67569,0.48907,0.34871,0.35962,0.13207,1.81818,1.04299,0.61362,0.000694,0.000694,0.000694
472,255128,1.90568,1.0068,0.72299,0.49238,0.35,0.36019,0.13223,1.81794,1.04271,0.61365,0.0006742,0.0006742,0.0006742
473,255665,1.92694,1.15102,0.71203,0.48948,0.35,0.35984,0.13209,1.81815,1.04272,0.61371,0.0006544,0.0006544,0.0006544
474,256203,1.78669,1.02912,0.70277,0.48976,0.34967,0.35946,0.13211,1.81761,1.04194,0.61378,0.0006346,0.0006346,0.0006346
475,256741,1.91154,1.0575,0.75062,0.48873,0.35,0.35936,0.13206,1.81728,1.04182,0.61383,0.0006148,0.0006148,0.0006148
476,257280,1.81762,1.06824,0.72153,0.48558,0.35061,0.35965,0.13222,1.81722,1.04144,0.6139,0.000595,0.000595,0.000595
477,257817,1.86837,1.08336,0.69936,0.48721,0.35291,0.35973,0.13227,1.81697,1.04108,0.61394,0.0005752,0.0005752,0.0005752
478,258355,1.91158,1.04799,0.73056,0.48872,0.35505,0.35973,0.13338,1.81661,1.04066,0.61397,0.0005554,0.0005554,0.0005554
479,258893,1.9136,1.1272,0.73749,0.49007,0.35714,0.35974,0.13424,1.8164,1.04005,0.61399,0.0005356,0.0005356,0.0005356
480,259431,2.00128,1.00744,0.76724,0.48985,0.35714,0.35961,0.13417,1.81588,1.03953,0.61405,0.0005158,0.0005158,0.0005158
481,259970,1.83278,1.07242,0.67599,0.48974,0.35714,0.35963,0.1342,1.81541,1.03921,0.61411,0.000496,0.000496,0.000496
482,260509,1.83788,1.02076,0.70186,0.48996,0.35714,0.35996,0.13444,1.8148,1.03886,0.61416,0.0004762,0.0004762,0.0004762
483,261048,1.83562,1.01674,0.70936,0.49,0.35714,0.35952,0.13425,1.8147,1.03862,0.61422,0.0004564,0.0004564,0.0004564
484,261589,1.959,1.07663,0.73723,0.4901,0.357,0.35952,0.1352,1.81452,1.03829,0.61427,0.0004366,0.0004366,0.0004366
485,262128,1.8303,1.0816,0.70631,0.48961,0.35631,0.35961,0.13526,1.81421,1.03764,0.61428,0.0004168,0.0004168,0.0004168
486,262667,1.81183,0.99002,0.70935,0.48917,0.35569,0.35947,0.13517,1.81393,1.03696,0.6143,0.000397,0.000397,0.000397
487,263220,1.946,1.0111,0.74744,0.48907,0.35555,0.35976,0.13533,1.8135,1.03652,0.61432,0.0003772,0.0003772,0.0003772
488,263759,1.86278,1.04883,0.70348,0.48894,0.35536,0.35985,0.13537,1.8133,1.03617,0.61437,0.0003574,0.0003574,0.0003574
489,264298,1.81696,0.99736,0.73021,0.48846,0.35469,0.35999,0.13543,1.81324,1.03555,0.6144,0.0003376,0.0003376,0.0003376
490,264837,1.82161,0.9531,0.7468,0.48771,0.35362,0.36021,0.13554,1.81322,1.03514,0.61444,0.0003178,0.0003178,0.0003178
491,265369,1.65117,0.85465,0.6598,0.48857,0.35485,0.35945,0.1352,1.81327,1.03513,0.61449,0.000298,0.000298,0.000298
492,265912,1.57969,0.90871,0.60868,0.49157,0.35912,0.37008,0.13595,1.81319,1.03498,0.61455,0.0002782,0.0002782,0.0002782
493,266457,1.5512,0.87897,0.63197,0.49253,0.36051,0.37006,0.13594,1.81328,1.03467,0.6146,0.0002584,0.0002584,0.0002584
494,266990,1.5511,0.8079,0.63374,0.49324,0.36154,0.36991,0.13576,1.81309,1.03444,0.61462,0.0002386,0.0002386,0.0002386
495,267524,1.60504,0.90117,0.62505,0.4931,0.36134,0.36997,0.13527,1.81279,1.03403,0.61466,0.0002188,0.0002188,0.0002188
496,268058,1.61519,0.88166,0.63836,0.49287,0.361,0.37018,0.13579,1.81277,1.03377,0.61469,0.000199,0.000199,0.000199
497,268592,1.5921,0.81111,0.63199,0.49275,0.36083,0.37061,0.13634,1.81272,1.03355,0.61471,0.0001792,0.0001792,0.0001792
498,269126,1.45566,0.85271,0.60508,0.4926,0.3606,0.37038,0.13624,1.81279,1.03332,0.61473,0.0001594,0.0001594,0.0001594
499,269662,1.45647,0.81771,0.5723,0.4924,0.36032,0.37041,0.13628,1.81266,1.03309,0.61476,0.0001396,0.0001396,0.0001396
500,270197,1.62031,0.88093,0.65807,0.4909,0.35816,0.37026,0.13633,1.81242,1.03279,0.61478,0.0001198,0.0001198,0.0001198
